,source,author,title,description,url,urlToImage,publishedAt,content
74,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Seaport Res Ptn Issues Positive Forecast for JPM Earnings,"JPMorgan Chase & Co. (NYSE:JPM – Free Report) – Investment analysts at Seaport Res Ptn increased their Q2 2025 EPS estimates for shares of JPMorgan Chase & Co. in a report released on Tuesday, July 8th. Seaport Res Ptn analyst J. Mitchell now forecasts that t…",https://www.etfdailynews.com/2025/07/11/seaport-res-ptn-issues-positive-forecast-for-jpm-earnings/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-07-11T05:13:26Z,JPMorgan Chase &amp; Co. (NYSE:JPM – Free Report) – Investment analysts at Seaport Res Ptn increased their Q2 2025 EPS estimates for shares of JPMorgan Chase &amp; Co. in a report released on Tuesday… [+6772 chars]
75,"{'id': None, 'name': 'Yahoo Entertainment'}",Yahoo Finance,"Earnings live: 3M, American Express, Charles Schwab Q2 results surpass estimates",Second quarter earnings season kicked off in earnest this week.,https://finance.yahoo.com/news/live/earnings-live-3m-american-express-charles-schwab-q2-results-surpass-estimates-205852119.html,https://s.yimg.com/ny/api/res/1.2/YuEdo1d3hszj1gZIkbiTUA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-03/b26e4890-f061-11ee-adfb-594c6c249b03,2025-07-14T20:58:52Z,"The drumbeat of second quarter earnings continued on Friday with reports from 3M (MMM), American Express (AXP), and Charles Schwab (SCHW).
3M, the maker of Scotch tape and Post-it Notes, showed sign… [+12401 chars]"
76,"{'id': None, 'name': 'pymnts.com'}",PYMNTS,"JPMorgan Earnings: Consumers Are ‘Fine,’ Dimon Backs JPM Coin",JPMorgan released second-quarter earnings results Tuesday (July 15) that spotlighted a thus far negligible impact from tariffs. [contact-form-7] Chief Financial Officer Jeremy Barnum told analysts during a conference call that consumers and commercial clients…,http://www.pymnts.com/earnings/2025/jpmorgan-earnings-consumers-are-fine-ceo-jamie-dimon-backs-jpm-coin/,https://www.pymnts.com/wp-content/uploads/2022/12/JPMorgan-1.jpg,2025-07-15T16:53:38Z,JPMorgan released second-quarter earnings results Tuesday (July 15) that spotlighted a thus far negligible impact from tariffs.Chief Financial Officer Jeremy Barnum told analysts during a conference … [+4709 chars]
77,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co.’s (JPM) Reduce Rating Reaffirmed at HSBC,"JPMorgan Chase & Co. (NYSE:JPM)‘s stock had its “reduce” rating reissued by analysts at HSBC in a report released on Tuesday, Marketbeat reports. They presently have a $259.00 target price on the financial services provider’s stock. HSBC’s price objective sug…",https://www.etfdailynews.com/2025/07/10/jpmorgan-chase-co-s-jpm-reduce-rating-reaffirmed-at-hsbc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-07-10T07:01:25Z,"JPMorgan Chase &amp; Co. (NYSE:JPM)‘s stock had its “reduce” rating reissued by analysts at HSBC in a report released on Tuesday, Marketbeat reports. They presently have a $259.00 target price on the… [+5747 chars]"
78,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,What is Seaport Res Ptn’s Forecast for JPM FY2025 Earnings?,"JPMorgan Chase & Co. (NYSE:JPM – Free Report) – Equities research analysts at Seaport Res Ptn upped their FY2025 earnings per share (EPS) estimates for JPMorgan Chase & Co. in a research report issued to clients and investors on Tuesday, July 8th. Seaport Res…",https://www.etfdailynews.com/2025/07/11/what-is-seaport-res-ptns-forecast-for-jpm-fy2025-earnings/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-07-11T05:44:49Z,JPMorgan Chase &amp; Co. (NYSE:JPM – Free Report) – Equities research analysts at Seaport Res Ptn upped their FY2025 earnings per share (EPS) estimates for JPMorgan Chase &amp; Co. in a research repo… [+6651 chars]
79,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co. (JPM) to Release Quarterly Earnings on Tuesday,"JPMorgan Chase & Co. (NYSE:JPM – Get Free Report) is projected to release its Q2 2025 earnings data before the market opens on Tuesday, July 15th. Analysts expect JPMorgan Chase & Co. to post earnings of $4.45 per share and revenue of $43.76 billion for the q…",https://www.etfdailynews.com/2025/07/13/jpmorgan-chase-co-jpm-to-release-quarterly-earnings-on-tuesday/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-07-13T05:15:00Z,"JPMorgan Chase &amp; Co. (NYSE:JPM – Get Free Report) is projected to release its Q2 2025 earnings data before the market opens on Tuesday, July 15th. Analysts expect JPMorgan Chase &amp; Co. to post… [+5550 chars]"
80,"{'id': None, 'name': 'Barchart.com'}",Rich Asplund,S&P 500 and Nasdaq 100 Post Record Highs on Hopes of Trade Deals,"The S&P 500 Index ($SPX ) (SPY ) today is up +0.33%, the Dow Jones Industrials Index ($DOWI ) (DIA ) is up +0.54%, and the Nasdaq 100 Index ($IUXX ) (QQQ...",https://www.barchart.com/story/news/33090706/s-p-500-and-nasdaq-100-post-record-highs-on-hopes-of-trade-deals,https://s.yimg.com/ny/api/res/1.2/camsWagwtJJs2MYnZMJWbA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04Njc-/https://media.zenfs.com/en/barchart_com_477/8bb1263ef3ba1aca33f03160e19b21ca,2025-06-27T14:01:20Z,"Bull on Wall Street by Alexander Naumann via Pixabay
The S&amp;P 500 Index ($SPX) (SPY) today is up +0.33%, the Dow Jones Industrials Index ($DOWI) (DIA) is up +0.54%, and the Nasdaq 100 Index ($IUX… [+6181 chars]"
81,"{'id': None, 'name': 'Barchart.com'}",Rich Asplund,Stocks Mixed as Bond Yields Climb,"The S&P 500 Index ($SPX ) (SPY ) today is down -0.05%, the Dow Jones Industrials Index ($DOWI ) (DIA ) is down -0.33%, and the Nasdaq 100 Index ($IUXX ) (QQQ...",https://www.barchart.com/story/news/33274877/stocks-mixed-as-bond-yields-climb,https://s.yimg.com/ny/api/res/1.2/cums9bVX3pgE4TJQP7A5AQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/barchart_com_477/950613f8b5c04241060fc26b99c65abf,2025-07-08T15:30:27Z,"View of the trading floor of New York Stock Exchange by Lev Radin via Shutterstock
The S&amp;P 500 Index ($SPX) (SPY) today is down -0.05%, the Dow Jones Industrials Index ($DOWI) (DIA) is down -0.3… [+6780 chars]"
82,"{'id': None, 'name': 'MarketWatch'}",Udaibir Das,This cryptocurrency is bitcoin’s biggest challenger yet — and it just might take over your wallet,Stablecoins are testing the foundation of the financial system. The problem? How to regulate them.,https://www.marketwatch.com/story/this-cryptocurrency-is-bitcoins-biggest-challenger-yet-and-it-just-might-take-over-your-wallet-13f16be2,https://s.yimg.com/ny/api/res/1.2/QCckIjvE42h_vgBG6TDp0w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/marketwatch_hosted_869/11a2075d76487a122e0c68368fcc78e3,2025-06-27T18:33:00Z,"Stablecoins offer price stability and practical use that bitcoin cant match. - MarketWatch photo illustration/iStockphoto
As originally envisaged, cryptocurrencies such as bitcoin were intended to p… [+12174 chars]"
83,"{'id': None, 'name': 'Yahoo Entertainment'}",Vandana Singh,JPMorgan Flexes Revenue Muscle Again As Wells Fargo Battles NII Woes,Wells Fargo & Company (NYSE:WFC) shares dipped after the banking giant reported mixed second-quarter 2025 earnings. While the company surpassed analyst...,https://finance.yahoo.com/news/jpmorgan-flexes-revenue-muscle-again-183041470.html,https://media.zenfs.com/en/Benzinga/4c8b7dd59e7ebeb47637fc96a5de2511,2025-07-16T18:30:32Z,Wells Fargo &amp; Company (NYSE:WFC) shares dipped after the banking giant reported mixed second-quarter 2025 earnings. While the company surpassed analyst expectations for earnings per share and rev… [+4320 chars]
84,"{'id': None, 'name': 'Yahoo Entertainment'}",The Fly,"Microsoft upgraded, Instacart initiated: Wall Street's top analyst calls","Microsoft upgraded, Instacart initiated: Wall Street's top analyst calls",https://finance.yahoo.com/news/microsoft-upgraded-instacart-initiated-wall-133924874.html,https://media.zenfs.com/en/the_fly_169/5039a5ccc6ec98e1b92bc672330bfcec,2025-07-09T13:39:24Z,"The most talked about and market moving research calls around Wall Street are now in one place. Here are today's research calls that investors need to know, as compiled by The Fly.<li>Oppenheimer upg… [+2571 chars]"
85,"{'id': None, 'name': 'Yahoo Entertainment'}",Francisco Velasquez,Big banks are back. Here's why.,Firms like Goldman Sachs and Bank of America are best positioned to benefit from improving capital markets and potential regulatory easing.,https://finance.yahoo.com/news/big-banks-are-back-heres-why-164758072.html,https://s.yimg.com/ny/api/res/1.2/mEZpwnYaNoS3S6xEIgmW3g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-07/410ec850-6257-11f0-a8fc-5ec7da639259,2025-07-16T16:47:58Z,"Big banks are starting to flex again and one analyst said their stocks are the best place for investors to be in the second half of 2025.
Following better-than-expected earnings from Goldman Sachs (… [+2452 chars]"
86,"{'id': None, 'name': 'Investopedia'}",Aaron McDade,Fastenal Stock Rises as Company Kicks Off Busy Earnings Week With Solid Results,"Opening a busy week of earnings set to be dominated by big banks and tech giants like Netflix, industrial supplier Fastenal posted a solid report on Monday.",https://www.investopedia.com/fastenal-stock-rises-as-company-kicks-off-busy-earnings-week-with-solid-results-11771411,https://s.yimg.com/ny/api/res/1.2/blFtBILZEIpFzhTPkyxBnw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/investopedia_245/3c1f3178c824d180eb497a138862e563,2025-07-14T11:32:05Z,"Cheng Xin / Getty Images
 Fastenal shares have gained 20% since the start of this year
<ul><li>Fastenal narrowly topped estimates on Monday morning, with sales and profits rising year-over-year.
<… [+2089 chars]"
87,"{'id': None, 'name': 'Yahoo Entertainment'}",Ramish Cheema,Strategy Incorporated (MSTR): Jim Cramer Shares Rather Cryptic Take About Firm,We recently published 11 Fresh Stocks Jim Cramer Talked About While Discussing AI-Led “American Renaissance”.Strategy Incorporated (NASDAQ:MSTR) is one of...,https://finance.yahoo.com/news/strategy-incorporated-mstr-jim-cramer-104015898.html,https://s.yimg.com/ny/api/res/1.2/OpA.hp_jH1T38yrnof4X1w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/73118b92165e8748293310c1c1657e54,2025-07-18T10:40:15Z,"We recently published 11 Fresh Stocks Jim Cramer Talked About While Discussing AI-Led American Renaissance.Strategy Incorporated (NASDAQ:MSTR) is one of the stocks Jim Cramer recently discussed.
Str… [+2114 chars]"
88,"{'id': None, 'name': 'Biztoc.com'}",247wallst.com,JPMorgan Chase (NYSE: JPM) Live Earnings Coverage: Stock Flat After Upbeat Earnings,"Live Updates
 
 Live Coverage
 Updates appear automatically as they are published.
 
 
 
 
 
 
Stock down .50% before the market opens
 
 
 9:04 am
 by Eric Bleeker 
 
 
 
 
 
 
 
 
 
 
JPMorgan (NYSE: JPM) shares are down .5% in premarket trading after repor…",https://biztoc.com/x/d11ea58907eb75ff,https://biztoc.com/cdn/950/og.png,2025-07-15T13:55:54Z,"Live Updates
Live CoverageUpdates appear automatically as they are published.
Stock down .50% before the market opens
9:04 amby Eric Bleeker 
JPMorgan (NYSE: JPM) shares are down .5% in premarket… [+107 chars]"
89,"{'id': None, 'name': 'Biztoc.com'}",barchart.com,JPMorgan Wants In on the Stablecoin Pie. Should You Buy JPM Stock First?,,https://biztoc.com/x/4abc1a664051b181,https://biztoc.com/cdn/950/og.png,2025-07-21T19:55:27Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why is Opendoor stock surging as a meme stock? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How did Trump tariffs impa… [+741 chars]"
90,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Traders Purchase High Volume of Call Options on JPMorgan Chase & Co. (NYSE:JPM),"JPMorgan Chase & Co. (NYSE:JPM) saw some unusual options trading on Wednesday. Traders acquired 346,827 call options on the company. This represents an increase of approximately 410% compared to the typical daily volume of 68,031 call options. Analyst Upgrade…",https://www.etfdailynews.com/2025/07/03/traders-purchase-high-volume-of-call-options-on-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-07-03T05:40:59Z,"JPMorgan Chase &amp; Co. (NYSE:JPM) saw some unusual options trading on Wednesday. Traders acquired 346,827 call options on the company. This represents an increase of approximately 410% compared to … [+6165 chars]"
91,"{'id': None, 'name': 'Biztoc.com'}",coindesk.com,"JPMorgan Sees Stablecoin Market Hitting $500B by 2028, Far Below Bullish Forecasts","The stablecoin market is poised to grow to $500 billion by 2028, according to JPMorgan (JPM) strategists, a projection that falls well short of some of the more exuberant forecasts calling for a $1 trillion to $2 trillion market cap within the same timeframe,…",https://biztoc.com/x/b52f05b2aa373a29,https://biztoc.com/cdn/b52f05b2aa373a29_s.webp,2025-07-03T12:34:03Z,"The stablecoin market is poised to grow to $500 billion by 2028, according to JPMorgan (JPM) strategists, a projection that falls well short of some of the more exuberant forecasts calling for a $1 t… [+147 chars]"
92,"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,$100 Invested In JPMorgan Chase 15 Years Ago Would Be Worth This Much Today,"JPMorgan Chase (NYSE:JPM) has outperformed the market over the past 15 years by 2.25% on an annualized basis producing an average annual return of 14.93%. Currently, JPMorgan Chase has a market capitalization of $803.16 billion. 
Buying $100 In JPM: If ...
Fu…",https://biztoc.com/x/3423bc2a419734e3,https://biztoc.com/cdn/950/og.png,2025-06-26T23:56:31Z,"JPMorgan Chase (NYSE:JPM) has outperformed the market over the past 15 years by 2.25% on an annualized basis producing an average annual return of 14.93%. Currently, JPMorgan Chase has a market capit… [+137 chars]"
93,"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,Why Jamie Dimon thinks asset prices are 'elevated': Opening Bid top takeaways,"In This Article:
Let the earnings barrage commence.
JPMorgan (JPM) is out with a big earnings beat, and CEO Jamie Dimon is voicing his support for Federal Reserve Chairman Jerome Powell and the very institution President Trump and his team are attacking.
""Wha…",https://biztoc.com/x/b134facd65cbf5bb,https://biztoc.com/cdn/b134facd65cbf5bb_s.webp,2025-07-15T16:20:20Z,"In This Article:Let the earnings barrage commence.JPMorgan (JPM) is out with a big earnings beat, and CEO Jamie Dimon is voicing his support for Federal Reserve Chairman Jerome Powell and the very in… [+149 chars]"
94,"{'id': None, 'name': 'Biztoc.com'}",seekingalpha.com,Billionaire Investor Warns Markets Are Too Complacent On Tariffs: Our Approach,"Billionaire CEO of J.P. Morgan (JPM), Jamie Dimon, recently pointed out that the market is being far too complacent about the threat of significant increases in tariffs from the Trump administration. I agree with him, and in this
Join Now to Access Our Top Pi…",https://biztoc.com/x/d89fe33ff36f6281,https://biztoc.com/cdn/d89fe33ff36f6281_s.webp,2025-07-12T13:42:27Z,"Billionaire CEO of J.P. Morgan (JPM), Jamie Dimon, recently pointed out that the market is being far too complacent about the threat of significant increases in tariffs from the Trump administration.… [+148 chars]"
95,"{'id': None, 'name': 'Biztoc.com'}",zerohedge.com,"Bank of America Misses On Revenue Despite Stellar Sales And Trading Results, Projects Two Rates Cuts In NII Forecast","Bank of America Misses On Revenue Despite Stellar Sales And Trading Results, Projects Two Rates Cuts In NII Forecast
 
The strong bank earnings continued for a second day, when after solid results from JPM yesterday (if rather mediocre from Wells) this mornin…",https://biztoc.com/x/e4dbe26eac41ad39,https://biztoc.com/cdn/e4dbe26eac41ad39_s.webp,2025-07-16T13:14:25Z,"Bank of America Misses On Revenue Despite Stellar Sales And Trading Results, Projects Two Rates Cuts In NII Forecast
The strong bank earnings continued for a second day, when after solid results fro… [+146 chars]"
96,"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,Wall Street is coming to the Fed's defense,"In This Article:
Some of the biggest names on Wall Street are getting louder about the importance of an independent Federal Reserve as the White House pressure on Jerome Powell intensifies.
JPMorgan Chase (JPM) CEO Jamie Dimon, Bank of America (BAC) CEO Brian…",https://biztoc.com/x/9065c7b90fd236a7,https://biztoc.com/cdn/9065c7b90fd236a7_s.webp,2025-07-17T13:16:45Z,In This Article:Some of the biggest names on Wall Street are getting louder about the importance of an independent Federal Reserve as the White House pressure on Jerome Powell intensifies.JPMorgan Ch… [+149 chars]
97,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co. (NYSE:JPM) Hits New 52-Week High – Still a Buy?,"JPMorgan Chase & Co. (NYSE:JPM)’s stock price reached a new 52-week high during mid-day trading on Tuesday . The stock traded as high as $292.65 and last traded at $290.10, with a volume of 12688178 shares traded. The stock had previously closed at $287.11. A…",https://www.etfdailynews.com/2025/07/01/jpmorgan-chase-co-nysejpm-hits-new-52-week-high-still-a-buy/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-07-01T09:24:45Z,"JPMorgan Chase &amp; Co. (NYSE:JPM)’s stock price reached a new 52-week high during mid-day trading on Tuesday . The stock traded as high as $292.65 and last traded at $290.10, with a volume of 12688… [+5630 chars]"
98,"{'id': None, 'name': 'Biztoc.com'}",thestreet.com,Stock Market Today: CPI and Banks in Focus,"This morning's earnings reports are all about the banks. 
JP Morgan Chase (JPM) , BlackRock (BLK) , Citigroup (C) , Wells Fargo (WFC) and Bank of New York Mellon (BK) all reported earnings that topped expectations. As for future statements, not all was rosy, …",https://biztoc.com/x/e283286ff80b04ed,https://biztoc.com/cdn/e283286ff80b04ed_s.webp,2025-07-15T13:44:40Z,"This morning's earnings reports are all about the banks. JP Morgan Chase (JPM) , BlackRock (BLK) , Citigroup (C) , Wells Fargo (WFC) and Bank of New York Mellon (BK) all reported earnings that topped… [+142 chars]"
99,"{'id': None, 'name': 'Biztoc.com'}",theglobeandmail.com,"JPMorgan profit beats on Wall Street rebound, raises net interest income forecast","JPMorgan Chase JPM-N raised its net interest income forecast for 2025 after strong performance in its investment banking and trading divisions helped it surpass profit expectations for the second quarter.
The bank now expects about US$95.5-billion of NII, or …",https://biztoc.com/x/af044aafe27722f8,https://biztoc.com/cdn/af044aafe27722f8_s.webp,2025-07-15T12:05:04Z,JPMorgan Chase JPM-N raised its net interest income forecast for 2025 after strong performance in its investment banking and trading divisions helped it surpass profit expectations for the second qua… [+151 chars]
